Date Time, Water Level, Sigma, I, L 
2023-04-21 21:00,0.345,0.053,0,0
2023-04-21 22:00,0.762,0.035,0,0
2023-04-21 23:00,1.228,0.041,0,0
2023-04-22 00:00,1.56,0.046,0,0
2023-04-22 01:00,1.79,0.034,0,0
2023-04-22 02:00,1.953,0.048,0,0
2023-04-22 03:00,1.938,0.027,0,0
2023-04-22 04:00,1.641,0.014,0,0
2023-04-22 05:00,1.202,0.011,0,0
2023-04-22 06:00,0.811,0.01,0,0
2023-04-22 07:00,0.52,0.011,0,0
2023-04-22 08:00,0.277,0.01,0,0
2023-04-22 09:00,0.214,0.009,0,0
2023-04-22 10:00,0.446,0.017,0,0
2023-04-22 11:00,0.844,0.023,0,0
2023-04-22 12:00,1.218,0.025,0,0
2023-04-22 13:00,1.505,0.033,0,0
2023-04-22 14:00,1.672,0.049,0,0
2023-04-22 15:00,1.718,0.047,0,0
2023-04-22 16:00,1.541,0.033,0,0
2023-04-22 17:00,1.218,0.056,0,0
2023-04-22 18:00,0.826,0.03,0,0
2023-04-22 19:00,0.562,0.029,0,0
2023-04-22 20:00,0.375,0.095,0,0
2023-04-22 21:00,0.323,0.03,0,0
2023-04-22 22:00,0.601,0.04,0,0
2023-04-22 23:00,1.057,0.029,0,0
2023-04-23 00:00,1.454,0.036,0,0
2023-04-23 01:00,1.729,0.028,0,0
2023-04-23 02:00,1.901,0.05,0,0
2023-04-23 03:00,1.951,0.072,0,0
2023-04-23 04:00,1.876,0.013,0,0
2023-04-23 05:00,1.559,0.013,0,0
2023-04-23 06:00,1.124,0.012,0,0
2023-04-23 07:00,0.793,0.012,0,0
2023-04-23 08:00,0.576,0.01,0,0
2023-04-23 09:00,0.352,0.015,0,0
2023-04-23 10:00,0.36,0.015,0,0
2023-04-23 11:00,0.659,0.022,0,0
2023-04-23 12:00,1.02,0.02,0,0
2023-04-23 13:00,1.305,0.035,0,0
2023-04-23 14:00,1.49,0.038,0,0
2023-04-23 15:00,1.646,0.062,0,0
2023-04-23 16:00,1.647,0.043,0,0
2023-04-23 17:00,1.442,0.032,0,0
2023-04-23 18:00,1.1,0.032,0,0
2023-04-23 19:00,0.764,0.031,0,0
2023-04-23 20:00,0.553,0.03,0,0
2023-04-23 21:00,0.434,0.027,0,0
2023-04-23 22:00,0.472,0.032,0,0
2023-04-23 23:00,0.727,0.027,0,0
2023-04-24 00:00,1.063,0.027,0,0
2023-04-24 01:00,1.428,0.026,0,0
2023-04-24 02:00,1.621,0.04,0,0
2023-04-24 03:00,1.703,0.025,0,0
2023-04-24 04:00,1.762,0.019,0,0
2023-04-24 05:00,1.596,0.016,0,0
2023-04-24 06:00,1.291,0.015,0,0
2023-04-24 07:00,0.893,0.031,0,0
2023-04-24 08:00,0.602,0.023,0,0
2023-04-24 09:00,0.41,0.014,0,0
2023-04-24 10:00,0.311,0.012,0,0
2023-04-24 11:00,0.405,0.027,0,0
2023-04-24 12:00,0.645,0.026,0,0
2023-04-24 13:00,0.899,0.035,0,0
2023-04-24 14:00,1.165,0.044,0,0
2023-04-24 15:00,1.377,0.038,0,0
2023-04-24 16:00,1.52,0.04,0,0
2023-04-24 17:00,1.501,0.036,0,0
2023-04-24 18:00,1.263,0.04,0,0
2023-04-24 19:00,0.962,0.037,0,0
2023-04-24 20:00,0.676,0.042,0,0
2023-04-24 21:00,0.545,0.04,0,0
2023-04-24 22:00,0.507,0.067,0,0
2023-04-24 23:00,0.592,0.047,0,0
2023-04-25 00:00,0.851,0.027,0,0
2023-04-25 01:00,1.157,0.023,0,0
2023-04-25 02:00,1.396,0.027,0,0
2023-04-25 03:00,1.533,0.025,0,0
2023-04-25 04:00,1.602,0.017,0,0
2023-04-25 05:00,1.594,0.012,0,0
2023-04-25 06:00,1.452,0.019,0,0
2023-04-25 07:00,1.203,0.019,0,0
2023-04-25 08:00,0.865,0.026,0,0
2023-04-25 09:00,0.598,0.016,0,0
2023-04-25 10:00,0.414,0.016,0,0
2023-04-25 11:00,0.359,0.054,0,0
2023-04-25 12:00,0.509,0.03,0,0
2023-04-25 13:00,0.765,0.042,0,0
2023-04-25 14:00,1.036,0.054,0,0
2023-04-25 15:00,1.24,0.04,0,0
2023-04-25 16:00,1.339,0.035,0,0
2023-04-25 17:00,1.383,0.045,0,0
2023-04-25 18:00,1.314,0.03,0,0
2023-04-25 19:00,1.152,0.035,0,0
2023-04-25 20:00,0.949,0.035,0,0
2023-04-25 21:00,0.759,0.048,0,0
2023-04-25 22:00,0.651,0.057,0,0
2023-04-25 23:00,0.559,0.031,0,0
2023-04-26 00:00,0.635,0.028,0,0
2023-04-26 01:00,0.855,0.024,0,0
2023-04-26 02:00,1.141,0.04,0,0
2023-04-26 03:00,1.371,0.031,0,0
2023-04-26 04:00,1.495,0.035,0,0
2023-04-26 05:00,1.577,0.018,0,0
2023-04-26 06:00,1.526,0.019,0,0
2023-04-26 07:00,1.351,0.012,0,0
2023-04-26 08:00,1.064,0.018,0,0
2023-04-26 09:00,0.783,0.018,0,0
2023-04-26 10:00,0.621,0.022,0,0
2023-04-26 11:00,0.519,0.029,0,0
2023-04-26 12:00,0.487,0.031,0,0
2023-04-26 13:00,0.601,0.043,0,0
2023-04-26 14:00,0.803,0.036,0,0
2023-04-26 15:00,1.027,0.039,0,0
2023-04-26 16:00,1.222,0.033,0,0
2023-04-26 17:00,1.35,0.053,0,0
2023-04-26 18:00,1.397,0.023,0,0
2023-04-26 19:00,1.301,0.048,0,0
2023-04-26 20:00,1.151,0.048,0,0
2023-04-26 21:00,0.936,0.047,0,0
2023-04-26 22:00,0.796,0.062,0,0
2023-04-26 23:00,0.716,0.036,0,0
2023-04-27 00:00,0.692,0.059,0,0
2023-04-27 01:00,0.764,0.027,0,0
2023-04-27 02:00,0.921,0.027,0,0
2023-04-27 03:00,1.159,0.018,0,0
2023-04-27 04:00,1.351,0.022,0,0
2023-04-27 05:00,1.484,0.017,0,0
2023-04-27 06:00,1.555,0.017,0,0
2023-04-27 07:00,1.491,0.018,0,0
2023-04-27 08:00,1.301,0.017,0,0
2023-04-27 09:00,1.052,0.019,0,0
2023-04-27 10:00,0.807,0.018,0,0
2023-04-27 11:00,0.648,0.028,0,0
2023-04-27 12:00,0.542,0.035,0,0
2023-04-27 13:00,0.51,0.028,0,0
2023-04-27 14:00,0.627,0.037,0,0
2023-04-27 15:00,0.83,0.029,0,0
2023-04-27 16:00,1.027,0.032,0,0
2023-04-27 17:00,1.189,0.047,0,0
2023-04-27 18:00,1.28,0.037,0,0
2023-04-27 19:00,1.294,0.038,0,0
2023-04-27 20:00,1.188,0.032,0,0
2023-04-27 21:00,1.074,0.042,0,0
2023-04-27 22:00,0.9,0.059,0,0
2023-04-27 23:00,0.749,0.066,0,0
2023-04-28 00:00,0.669,0.055,0,0
2023-04-28 01:00,0.65,0.034,0,0
2023-04-28 02:00,0.732,0.023,0,0
2023-04-28 03:00,0.911,0.017,0,0
2023-04-28 04:00,1.147,0.031,0,0
2023-04-28 05:00,1.317,0.02,0,0
2023-04-28 06:00,1.412,0.016,0,0
2023-04-28 07:00,1.441,0.018,0,0
2023-04-28 08:00,1.38,0.014,0,0
2023-04-28 09:00,1.226,0.02,0,0
2023-04-28 10:00,1.043,0.018,0,0
2023-04-28 11:00,0.826,0.026,0,0
2023-04-28 12:00,0.694,0.039,0,0
2023-04-28 13:00,0.592,0.048,0,0
2023-04-28 14:00,0.621,0.034,0,0
2023-04-28 15:00,0.773,0.027,0,0
2023-04-28 16:00,0.908,0.07,0,0
2023-04-28 17:00,1.104,0.041,0,0
2023-04-28 18:00,1.238,0.035,0,0
2023-04-28 19:00,1.337,0.034,0,0
2023-04-28 20:00,1.379,0.033,0,0
2023-04-28 21:00,1.347,0.039,0,0
2023-04-28 22:00,1.307,0.059,0,0
2023-04-28 23:00,1.133,0.072,0,0
2023-04-29 00:00,0.915,0.05,0,0
2023-04-29 01:00,0.83,0.036,0,0
2023-04-29 02:00,0.805,0.028,0,0
2023-04-29 03:00,0.896,0.019,0,0
2023-04-29 04:00,1.075,0.03,0,0
2023-04-29 05:00,1.347,0.025,0,0
2023-04-29 06:00,1.534,0.019,0,0
2023-04-29 07:00,1.636,0.013,0,0
2023-04-29 08:00,1.685,0.017,0,0
2023-04-29 09:00,1.661,0.012,0,0
2023-04-29 10:00,1.561,0.013,0,0
2023-04-29 11:00,1.423,0.034,0,0
2023-04-29 12:00,1.229,0.03,0,0
2023-04-29 13:00,1.056,0.029,0,0
2023-04-29 14:00,0.923,0.027,0,0
2023-04-29 15:00,0.877,0.034,0,0
2023-04-29 16:00,0.995,0.04,0,0
2023-04-29 17:00,1.162,0.055,0,0
2023-04-29 18:00,1.32,0.031,0,0
2023-04-29 19:00,1.504,0.045,0,0
2023-04-29 20:00,1.649,0.085,0,0
2023-04-29 21:00,1.698,0.039,0,0
2023-04-29 22:00,1.62,0.049,0,0
2023-04-29 23:00,1.533,0.04,0,0
2023-04-30 00:00,1.305,0.034,0,0
2023-04-30 01:00,1.126,0.046,0,0
2023-04-30 02:00,0.93,0.032,0,0
2023-04-30 03:00,0.827,0.021,0,0
2023-04-30 04:00,0.871,0.02,0,0
2023-04-30 05:00,1.097,0.018,0,0
2023-04-30 06:00,1.314,0.019,0,0
2023-04-30 07:00,1.555,0.02,0,0
2023-04-30 08:00,1.647,0.028,0,0
2023-04-30 09:00,1.617,0.02,0,0
2023-04-30 10:00,1.511,0.021,0,0
2023-04-30 11:00,1.421,0.029,0,0
2023-04-30 12:00,1.195,0.021,0,0
2023-04-30 13:00,0.988,0.024,0,0
2023-04-30 14:00,0.833,0.029,0,0
2023-04-30 15:00,0.707,0.025,0,0
2023-04-30 16:00,0.685,0.028,0,0
2023-04-30 17:00,0.832,0.032,0,0
2023-04-30 18:00,1.101,0.034,0,0
2023-04-30 19:00,1.366,0.03,0,0
2023-04-30 20:00,1.634,0.064,0,0
2023-04-30 21:00,1.814,0.06,0,0
2023-04-30 22:00,1.892,0.043,0,0
2023-04-30 23:00,1.748,0.034,0,0
2023-05-01 00:00,1.516,0.027,0,0
2023-05-01 01:00,1.233,0.067,0,0
2023-05-01 02:00,1.077,0.034,0,0
2023-05-01 03:00,0.99,0.028,0,0
2023-05-01 04:00,1.034,0.021,0,0
2023-05-01 05:00,1.106,0.019,0,0
2023-05-01 06:00,1.246,0.025,0,0
2023-05-01 07:00,1.439,0.018,0,0
2023-05-01 08:00,1.352,0.013,0,0
2023-05-01 09:00,1.362,0.012,0,0
2023-05-01 10:00,1.503,0.024,0,0
2023-05-01 11:00,1.613,0.04,0,0
2023-05-01 12:00,1.428,0.055,0,0
2023-05-01 13:00,1.103,0.033,0,0
2023-05-01 14:00,0.875,0.041,0,0
2023-05-01 15:00,0.7,0.049,0,0
2023-05-01 16:00,0.57,0.079,0,0
2023-05-01 17:00,0.556,0.062,0,0
2023-05-01 18:00,0.724,0.03,0,0
2023-05-01 19:00,1.006,0.031,0,0
2023-05-01 20:00,1.424,0.069,0,0
2023-05-01 21:00,1.64,0.102,0,0
2023-05-01 22:00,1.673,0.098,0,0
2023-05-01 23:00,1.613,0.055,0,0
2023-05-02 00:00,1.486,0.039,0,0
2023-05-02 01:00,1.282,0.083,0,0
2023-05-02 02:00,0.952,0.051,0,0
2023-05-02 03:00,0.745,0.026,0,0
2023-05-02 04:00,0.598,0.028,0,0
2023-05-02 05:00,0.62,0.021,0,0
2023-05-02 06:00,0.743,0.02,0,0
2023-05-02 07:00,1.038,0.02,0,0
2023-05-02 08:00,1.376,0.012,0,0
2023-05-02 09:00,1.485,0.018,0,0
2023-05-02 10:00,1.595,0.03,0,0
2023-05-02 11:00,1.625,0.046,0,0
2023-05-02 12:00,1.642,0.036,0,0
2023-05-02 13:00,1.419,0.05,0,0
2023-05-02 14:00,1.173,0.095,0,0
2023-05-02 15:00,0.818,0.03,0,0
2023-05-02 16:00,0.512,0.028,0,0
2023-05-02 17:00,0.418,0.024,0,0
2023-05-02 18:00,0.533,0.026,0,0
2023-05-02 19:00,0.922,0.028,0,0
2023-05-02 20:00,1.285,0.036,0,0
2023-05-02 21:00,1.5,0.055,0,0
2023-05-02 22:00,1.601,0.051,0,0
2023-05-02 23:00,1.661,0.054,0,0
2023-05-03 00:00,1.624,0.035,0,0
2023-05-03 01:00,1.484,0.04,0,0
2023-05-03 02:00,1.213,0.053,0,0
2023-05-03 03:00,0.861,0.022,0,0
2023-05-03 04:00,0.597,0.023,0,0
2023-05-03 05:00,0.412,0.019,0,0
2023-05-03 06:00,0.403,0.027,0,0
2023-05-03 07:00,0.655,0.029,0,0
2023-05-03 08:00,1.015,0.03,0,0
2023-05-03 09:00,1.351,0.012,0,0
2023-05-03 10:00,1.548,0.017,0,0
2023-05-03 11:00,1.62,0.041,0,0
2023-05-03 12:00,1.608,0.04,0,0
2023-05-03 13:00,1.465,0.052,0,0
2023-05-03 14:00,1.229,0.034,0,0
2023-05-03 15:00,0.91,0.027,0,0
2023-05-03 16:00,0.652,0.028,0,0
2023-05-03 17:00,0.463,0.021,0,0
2023-05-03 18:00,0.402,0.037,0,0
2023-05-03 19:00,0.674,0.034,0,0
2023-05-03 20:00,1.086,0.039,0,0
2023-05-03 21:00,1.492,0.074,0,0
2023-05-03 22:00,1.718,0.085,0,0
2023-05-03 23:00,1.785,0.067,0,0
2023-05-04 00:00,1.899,0.057,0,0
2023-05-04 01:00,1.779,0.046,0,0
2023-05-04 02:00,1.504,0.034,0,0
2023-05-04 03:00,1.097,0.025,0,0
2023-05-04 04:00,0.775,0.024,0,0
2023-05-04 05:00,0.521,0.021,0,0
2023-05-04 06:00,0.402,0.017,0,0
2023-05-04 07:00,0.475,0.021,0,0
2023-05-04 08:00,0.76,0.025,0,0
2023-05-04 09:00,1.123,0.017,0,0
2023-05-04 10:00,1.475,0.02,0,0
2023-05-04 11:00,1.67,0.058,0,0
2023-05-04 12:00,1.76,0.058,0,0
2023-05-04 13:00,1.682,0.06,0,0
2023-05-04 14:00,1.481,0.056,0,0
2023-05-04 15:00,1.172,0.054,0,0
2023-05-04 16:00,0.821,0.04,0,0
2023-05-04 17:00,0.561,0.034,0,0
2023-05-04 18:00,0.388,0.02,0,0
2023-05-04 19:00,0.433,0.025,0,0
2023-05-04 20:00,0.78,0.027,0,0
2023-05-04 21:00,1.236,0.033,0,0
2023-05-04 22:00,1.637,0.053,0,0
2023-05-04 23:00,1.865,0.089,0,0
2023-05-05 00:00,1.951,0.065,0,0
2023-05-05 01:00,1.919,0.041,0,0
2023-05-05 02:00,1.692,0.055,0,0
2023-05-05 03:00,1.34,0.062,0,0
2023-05-05 04:00,0.914,0.015,0,0
2023-05-05 05:00,0.579,0.011,0,0
2023-05-05 06:00,0.332,0.009,0,0
2023-05-05 07:00,0.214,0.011,0,0
2023-05-05 08:00,0.358,0.011,0,0
2023-05-05 09:00,0.695,0.009,0,0
2023-05-05 10:00,1.102,0.022,0,0
2023-05-05 11:00,1.433,0.039,0,0
2023-05-05 12:00,1.587,0.037,0,0
2023-05-05 13:00,1.621,0.059,0,0
2023-05-05 14:00,1.52,0.043,0,0
2023-05-05 15:00,1.234,0.042,0,0
2023-05-05 16:00,0.834,0.047,0,0
2023-05-05 17:00,0.513,0.025,0,0
2023-05-05 18:00,0.28,0.021,0,0
2023-05-05 19:00,0.17,0.027,0,0
2023-05-05 20:00,0.352,0.06,0,0
2023-05-05 21:00,0.769,0.037,0,0
2023-05-05 22:00,1.256,0.045,0,0
2023-05-05 23:00,1.595,0.077,0,0
2023-05-06 00:00,1.787,0.046,0,0
2023-05-06 01:00,1.911,0.051,0,0
2023-05-06 02:00,1.851,0.051,0,0
2023-05-06 03:00,1.527,0.041,0,0
2023-05-06 04:00,1.1,0.01,0,0
2023-05-06 05:00,0.673,0.013,0,0
2023-05-06 06:00,0.377,0.013,0,0
2023-05-06 07:00,0.162,0.01,0,0
2023-05-06 08:00,0.05,0.019,0,0
2023-05-06 09:00,0.267,0.011,0,0
2023-05-06 10:00,0.656,0.015,0,0
2023-05-06 11:00,1.111,0.023,0,0
2023-05-06 12:00,1.388,0.048,0,0
2023-05-06 13:00,1.489,0.027,0,0
2023-05-06 14:00,1.483,0.04,0,0
2023-05-06 15:00,1.3,0.043,0,0
2023-05-06 16:00,0.971,0.059,0,0
2023-05-06 17:00,0.589,0.056,0,0
2023-05-06 18:00,0.299,0.03,0,0
2023-05-06 19:00,0.081,0.039,0,0
2023-05-06 20:00,0.061,0.037,0,0
2023-05-06 21:00,0.321,0.029,0,0
2023-05-06 22:00,0.807,0.03,0,0
2023-05-06 23:00,1.312,0.027,0,0
2023-05-07 00:00,1.598,0.039,0,0
2023-05-07 01:00,1.776,0.024,0,0
2023-05-07 02:00,1.846,0.035,0,0
2023-05-07 03:00,1.688,0.017,0,0
2023-05-07 04:00,1.314,0.011,0,0
2023-05-07 05:00,0.852,0.012,0,0
2023-05-07 06:00,0.489,0.014,0,0
2023-05-07 07:00,0.218,0.011,0,0
2023-05-07 08:00,0.0,0.008,0,0
2023-05-07 09:00,-0.008,0.011,0,0
2023-05-07 10:00,0.298,0.019,0,0
2023-05-07 11:00,0.738,0.024,0,0
2023-05-07 12:00,1.169,0.021,0,0
2023-05-07 13:00,1.381,0.025,0,0
2023-05-07 14:00,1.502,0.026,0,0
2023-05-07 15:00,1.508,0.048,0,0
2023-05-07 16:00,1.274,0.039,0,0
2023-05-07 17:00,0.919,0.062,0,0
2023-05-07 18:00,0.558,0.047,0,0
2023-05-07 19:00,0.323,0.033,0,0
2023-05-07 20:00,0.174,0.035,0,0
2023-05-07 21:00,0.266,0.032,0,0
2023-05-07 22:00,0.637,0.039,0,0
2023-05-07 23:00,1.128,0.036,0,0
2023-05-08 00:00,1.545,0.04,0,0
2023-05-08 01:00,1.747,0.04,0,0
2023-05-08 02:00,1.869,0.051,0,0
2023-05-08 03:00,1.914,0.027,0,0
2023-05-08 04:00,1.716,0.017,0,0
2023-05-08 05:00,1.38,0.007,0,0
2023-05-08 06:00,0.93,0.011,0,0
2023-05-08 07:00,0.544,0.011,0,0
2023-05-08 08:00,0.282,0.011,0,0
2023-05-08 09:00,0.114,0.007,0,0
2023-05-08 10:00,0.206,0.023,0,0
2023-05-08 11:00,0.537,0.032,0,0
2023-05-08 12:00,0.952,0.031,0,0
2023-05-08 13:00,1.304,0.058,0,0
2023-05-08 14:00,1.521,0.041,0,0
2023-05-08 15:00,1.639,0.038,0,0
2023-05-08 16:00,1.508,0.049,0,0
2023-05-08 17:00,1.166,0.026,0,0
2023-05-08 18:00,0.797,0.078,0,0
2023-05-08 19:00,0.536,0.039,0,0
2023-05-08 20:00,0.345,0.043,0,0
2023-05-08 21:00,0.251,0.04,0,0
2023-05-08 22:00,0.385,0.09,0,0
2023-05-08 23:00,0.732,0.036,0,0
2023-05-09 00:00,1.173,0.062,0,0
2023-05-09 01:00,1.542,0.047,0,0
2023-05-09 02:00,1.749,0.048,0,0
2023-05-09 03:00,1.831,0.032,0,0
2023-05-09 04:00,1.817,0.02,0,0
2023-05-09 05:00,1.563,0.019,0,0
2023-05-09 06:00,1.214,0.034,0,0
2023-05-09 07:00,0.779,0.019,0,0
2023-05-09 08:00,0.472,0.027,0,0
2023-05-09 09:00,0.249,0.013,0,0
2023-05-09 10:00,0.144,0.023,0,0
2023-05-09 11:00,0.369,0.044,0,0
2023-05-09 12:00,0.72,0.044,0,0
2023-05-09 13:00,1.097,0.04,0,0
2023-05-09 14:00,1.368,0.037,0,0
2023-05-09 15:00,1.487,0.036,0,0
2023-05-09 16:00,1.594,0.03,0,0
2023-05-09 17:00,1.474,0.046,0,0
2023-05-09 18:00,1.195,0.041,0,0
2023-05-09 19:00,0.835,0.056,0,0
2023-05-09 20:00,0.589,0.029,0,0
2023-05-09 21:00,0.411,0.037,0,0
2023-05-09 22:00,0.389,0.042,0,0
2023-05-09 23:00,0.517,0.029,0,0
2023-05-10 00:00,0.816,0.027,0,0
2023-05-10 01:00,1.241,0.036,0,0
2023-05-10 02:00,1.554,0.043,0,0
2023-05-10 03:00,1.757,0.031,0,0
2023-05-10 04:00,1.835,0.02,0,0
2023-05-10 05:00,1.758,0.017,0,0
2023-05-10 06:00,1.452,0.018,0,0
2023-05-10 07:00,1.104,0.025,0,0
2023-05-10 08:00,0.72,0.016,0,0
2023-05-10 09:00,0.45,0.017,0,0
2023-05-10 10:00,0.236,0.025,0,0
2023-05-10 11:00,0.137,0.065,0,0
2023-05-10 12:00,0.243,0.045,0,0
2023-05-10 13:00,0.525,0.049,0,0
2023-05-10 14:00,0.876,0.032,0,0
2023-05-10 15:00,1.208,0.04,0,0
2023-05-10 16:00,1.385,0.037,0,0
2023-05-10 17:00,1.414,0.034,0,0
2023-05-10 18:00,1.282,0.047,0,0
2023-05-10 19:00,1.072,0.07,0,0
2023-05-10 20:00,0.759,0.029,0,0
2023-05-10 21:00,0.504,0.055,0,0
2023-05-10 22:00,0.32,0.048,0,0
2023-05-10 23:00,0.248,0.084,0,0
2023-05-11 00:00,0.407,0.028,0,0
2023-05-11 01:00,0.739,0.034,0,0
2023-05-11 02:00,1.099,0.045,0,0
2023-05-11 03:00,1.344,0.023,0,0
2023-05-11 04:00,1.495,0.013,0,0
2023-05-11 05:00,1.595,0.02,0,0
2023-05-11 06:00,1.536,0.01,0,0
2023-05-11 07:00,1.322,0.012,0,0
2023-05-11 08:00,0.964,0.028,0,0
2023-05-11 09:00,0.616,0.014,0,0
2023-05-11 10:00,0.353,0.017,0,0
2023-05-11 11:00,0.153,0.065,0,0
2023-05-11 12:00,0.046,0.03,0,0
2023-05-11 13:00,0.174,0.043,0,0
2023-05-11 14:00,0.456,0.032,0,0
2023-05-11 15:00,0.821,0.03,0,0
2023-05-11 16:00,1.141,0.045,0,0
2023-05-11 17:00,1.342,0.05,0,0
2023-05-11 18:00,1.399,0.035,0,0
2023-05-11 19:00,1.259,0.031,0,0
2023-05-11 20:00,1.033,0.051,0,0
2023-05-11 21:00,0.728,0.06,0,0
2023-05-11 22:00,0.538,0.056,0,0
2023-05-11 23:00,0.39,0.042,0,0
2023-05-12 00:00,0.313,0.039,0,0
2023-05-12 01:00,0.423,0.025,0,0
2023-05-12 02:00,0.696,0.02,0,0
2023-05-12 03:00,1.013,0.02,0,0
2023-05-12 04:00,1.278,0.024,0,0
2023-05-12 05:00,1.491,0.018,0,0
2023-05-12 06:00,1.6,0.012,0,0
2023-05-12 07:00,1.568,0.012,0,0
2023-05-12 08:00,1.364,0.015,0,0
2023-05-12 09:00,1.049,0.033,0,0
2023-05-12 10:00,0.666,0.026,0,0
2023-05-12 11:00,0.405,0.027,0,0
2023-05-12 12:00,0.194,0.034,0,0
2023-05-12 13:00,0.102,0.048,0,0
2023-05-12 14:00,0.292,0.047,0,0
2023-05-12 15:00,0.594,0.039,0,0
2023-05-12 16:00,0.938,0.03,0,0
2023-05-12 17:00,1.195,0.049,0,0
2023-05-12 18:00,1.357,0.029,0,0
2023-05-12 19:00,1.421,0.044,0,0
2023-05-12 20:00,1.337,0.036,0,0
2023-05-12 21:00,1.134,0.058,0,0
2023-05-12 22:00,0.885,0.055,0,0
2023-05-12 23:00,0.655,0.04,0,0
2023-05-13 00:00,0.469,0.039,0,0
2023-05-13 01:00,0.313,0.033,0,0
2023-05-13 02:00,0.348,0.021,0,0
2023-05-13 03:00,0.597,0.012,0,0
2023-05-13 04:00,0.93,0.015,0,0
2023-05-13 05:00,1.276,0.016,0,0
2023-05-13 06:00,1.526,0.013,0,0
2023-05-13 07:00,1.611,0.014,0,0
2023-05-13 08:00,1.532,0.009,0,0
2023-05-13 09:00,1.319,0.008,0,0
2023-05-13 10:00,1.038,0.016,0,0
2023-05-13 11:00,0.718,0.039,0,0
2023-05-13 12:00,0.468,0.037,0,0
2023-05-13 13:00,0.259,0.031,0,0
2023-05-13 14:00,0.108,0.034,0,0
2023-05-13 15:00,0.234,0.031,0,0
2023-05-13 16:00,0.576,0.04,0,0
2023-05-13 17:00,0.946,0.055,0,0
2023-05-13 18:00,1.251,0.045,0,0
2023-05-13 19:00,1.429,0.096,0,0
2023-05-13 20:00,1.51,0.081,0,0
2023-05-13 21:00,1.423,0.037,0,0
2023-05-13 22:00,1.217,0.039,0,0
2023-05-13 23:00,0.915,0.033,0,0
2023-05-14 00:00,0.647,0.031,0,0
2023-05-14 01:00,0.429,0.034,0,0
2023-05-14 02:00,0.259,0.023,0,0
2023-05-14 03:00,0.279,0.017,0,0
2023-05-14 04:00,0.545,0.015,0,0
2023-05-14 05:00,0.894,0.016,0,0
2023-05-14 06:00,1.19,0.036,0,0
2023-05-14 07:00,1.384,0.008,0,0
2023-05-14 08:00,1.497,0.007,0,0
2023-05-14 09:00,1.541,0.009,0,0
2023-05-14 10:00,1.375,0.008,0,0
2023-05-14 11:00,1.109,0.026,0,0
2023-05-14 12:00,0.719,0.036,0,0
2023-05-14 13:00,0.433,0.036,0,0
2023-05-14 14:00,0.25,0.026,0,0
2023-05-14 15:00,0.223,0.029,0,0
2023-05-14 16:00,0.406,0.027,0,0
2023-05-14 17:00,0.771,0.03,0,0
2023-05-14 18:00,1.116,0.03,0,0
2023-05-14 19:00,1.393,0.037,0,0
2023-05-14 20:00,1.587,0.044,0,0
2023-05-14 21:00,1.688,0.049,0,0
2023-05-14 22:00,1.581,0.047,0,0
2023-05-14 23:00,1.341,0.035,0,0
2023-05-15 00:00,1.0,0.037,0,0
2023-05-15 01:00,0.691,0.022,0,0
2023-05-15 02:00,0.438,0.021,0,0
2023-05-15 03:00,0.196,0.016,0,0
2023-05-15 04:00,0.138,0.026,0,0
2023-05-15 05:00,0.372,0.029,0,0
2023-05-15 06:00,0.756,0.019,0,0
2023-05-15 07:00,1.175,0.016,0,0
2023-05-15 08:00,1.4,0.021,0,0
2023-05-15 09:00,1.46,0.014,0,0
2023-05-15 10:00,1.425,0.021,0,0
2023-05-15 11:00,1.228,0.037,0,0
2023-05-15 12:00,0.928,0.041,0,0
2023-05-15 13:00,0.562,0.048,0,0
2023-05-15 14:00,0.26,0.052,0,0
2023-05-15 15:00,0.075,0.028,0,0
2023-05-15 16:00,-0.025,0.059,0,0
2023-05-15 17:00,0.155,0.029,0,0
2023-05-15 18:00,0.537,0.034,0,0
2023-05-15 19:00,0.97,0.043,0,0
2023-05-15 20:00,1.334,0.041,0,0
2023-05-15 21:00,1.556,0.031,0,0
2023-05-15 22:00,1.663,0.09,0,0
2023-05-15 23:00,1.526,0.097,0,0
2023-05-16 00:00,1.211,0.038,0,0
2023-05-16 01:00,0.863,0.027,0,0
2023-05-16 02:00,0.565,0.031,0,0
2023-05-16 03:00,0.267,0.033,0,0
2023-05-16 04:00,0.07,0.017,0,0
2023-05-16 05:00,0.023,0.016,0,0
2023-05-16 06:00,0.323,0.023,0,0
2023-05-16 07:00,0.732,0.012,0,0
2023-05-16 08:00,1.13,0.011,0,0
2023-05-16 09:00,1.368,0.006,0,0
2023-05-16 10:00,1.484,0.02,0,0
2023-05-16 11:00,1.444,0.044,0,0
2023-05-16 12:00,1.203,0.029,0,0
2023-05-16 13:00,0.847,0.086,0,0
2023-05-16 14:00,0.479,0.046,0,0
2023-05-16 15:00,0.208,0.04,0,0
2023-05-16 16:00,0.018,0.035,0,0
2023-05-16 17:00,-0.033,0.052,0,0
2023-05-16 18:00,0.21,0.027,0,0
2023-05-16 19:00,0.7,0.033,0,0
2023-05-16 20:00,1.168,0.025,0,0
2023-05-16 21:00,1.493,0.037,0,0
2023-05-16 22:00,1.665,0.062,0,0
2023-05-16 23:00,1.7,0.065,0,0
2023-05-17 00:00,1.546,0.035,0,0
2023-05-17 01:00,1.258,0.048,0,0
2023-05-17 02:00,0.877,0.046,0,0
2023-05-17 03:00,0.548,0.024,0,0
